Price,Area,Location,Bedrooms,Resale,Gymnasium,Lift,Parking,Maintenance,Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas_Conn,Jogging Track,Swimming Pool
250000,450,Ulwe,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
250000,615,Virar East,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
250000,560,Naigaon East,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
250000,600,Kalyan West,1,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No
250000,550,Boisar,2,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes
250000,560,Dombivali East,1,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
250000,421,Kalyan West,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
250000,390,Kalyan West,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
250000,555,Nala Sopara,1,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
250000,930,Boisar,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
250000,650,Vasai,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
250000,535,Vasai,1,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No
250000,930,Boisar,2,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes
250000,640,Nala Sopara,1,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No
250000,675,Boisar,2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
250000,500,Naigaon East,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
250000,500,Naigaon East,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
250000,580,Nala Sopara,1,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
250000,500,Virar West,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
250000,560,Nala Sopara,1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
250000,560,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
250000,620,Nala Sopara,1,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No
250000,525,Nalasopara East,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
250000,525,Nalasopara East,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
250000,560,Nalasopara West,1,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
250000,310,Powai,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
250000,600,Virar West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
250000,580,Nala Sopara,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No
250000,560,Nalasopara West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
250000,590,Nalasopara West,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
250000,550,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes
250000,594,Nala Sopara,1,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No
250000,590,Nalasopara West,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
250000,445,Nala Sopara,1,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No
250000,555,Nala Sopara,1,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
250000,545,Nala Sopara,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
250000,620,Nalasopara West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
250000,590,Koproli,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
251500,602,Khopoli,1,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes
251500,710,Nala Sopara,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
252000,560,Virar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
252000,630,Ambernath West,1,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
252000,630,Ambernath West,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
253400,642,Badlapur,1,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
254800,675,Ambarnath,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No
255000,590,Nala Sopara,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
255000,585,Nala Sopara,1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
255000,560,Nala Sopara,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
255000,355,Nalasopara West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
255100,609,Titwala,1,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
256000,441,Badlapur East,1,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No
256500,675,Badlapur East,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
256500,620,Nala Sopara,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
257400,615,Titwala,1,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
257500,505,Badlapur East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
257600,644,Ambernath West,1,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
257600,644,Ambernath West,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
258000,605,Nala Sopara,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
258000,645,Titwala,1,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
258200,670,Titwala,1,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
258200,670,Titwala,1,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
258500,618,Titwala,1,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
259600,590,Vasai,1,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No
259900,600,Dombivali East,1,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
259900,334,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
260000,380,Sector-12 Kamothe,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
260000,400,Navi Basti,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
260000,590,Nala Sopara,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes
260000,686,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes
260000,360,Bhayandar East,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
260000,560,Taloja,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
260000,390,Kharghar,1,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
260000,645,Dronagiri,1,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No
260000,650,Virar,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes
260000,384,Thane West,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
260000,500,Badlapur East,1,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No
260000,520,Taloja,1,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
260000,660,Badlapur East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
260000,570,Vashi,1,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
260000,375,Dombivli (West),1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No
260000,650,Titwala,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
260000,585,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
260000,510,Badlapur East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
260000,630,Boisar,2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes
260000,575,Virar East,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
260000,500,Naigaon East,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
260000,590,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
260000,590,Nala Sopara,1,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No
260000,505,Vasai east,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
260000,610,Boisar,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
260000,930,Boisar,2,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes
260000,840,Boisar,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
260000,324,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
260000,560,Virar East,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
260000,610,Boisar,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
260000,585,Boisar,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
260000,935,Boisar,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
260000,580,Nala Sopara,1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
260000,620,Nala Sopara,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
260000,620,Nalasopara West,1,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
260000,690,Nere,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
260000,620,Nala Sopara,1,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
260000,545,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes
260000,580,Nala Sopara,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
260000,585,Nala Sopara,1,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No
260000,400,Ulwe,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
260000,530,Dronagiri,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
260000,385,Syndicate,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
260000,610,Koproli,1,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
260000,530,Naigaon East,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
262500,675,Badlapur,1,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No
264000,560,Taloja,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes
264000,324,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
265000,673,Ambarnath,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
265000,600,Nala Sopara,1,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No
265000,560,Taloja,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
265000,560,Naigaon East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
265000,660,Badlapur East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
265000,650,Badlapur West,1,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
265000,585,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
265000,590,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
265000,630,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes
265000,324,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
265000,520,Nalasopara West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
265000,630,Nala Sopara,1,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No
265000,420,Ulwe,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
265000,380,Dombivli (West),1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
265000,610,Vasai,1,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No
266900,639,Titwala,1,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
267000,630,Kasheli,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
267700,595,Virar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
268400,650,Titwala,1,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
268400,385,Panvel,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
270000,650,Virar,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
270000,350,Sector 17 Ulwe,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
270000,416,Sector 20 Kharghar,1,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
270000,350,Sector 21 Kharghar,1,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
270000,570,Panvel,1,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
270000,400,Mira Road and Beyond,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
270000,540,Naigaon East,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
270000,600,Naigaon East,1,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No
270000,585,Karanjade,1,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No
270000,640,Virar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
270000,410,Kalyan West,1,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No
270000,560,Panvel,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No
270000,580,Nalasopara East,1,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
270000,400,Taloja,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
270000,680,Virar,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes
270000,650,Virar West,1,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
270000,590,Nala Sopara,1,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
270000,595,Nala Sopara,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
270000,610,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes
270000,585,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No
270000,420,Ulwe,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
270000,575,Nala Sopara,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
270000,560,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
270000,450,Ulwe,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
270000,450,Ulwe,1,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
270000,649,Taloja,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
270000,315,Dombivali,1,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
270000,572,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes
270000,615,Nalasopara West,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
270000,535,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes
270000,630,Nalasopara West,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
270000,400,Ulwe,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
270000,610,Koproli,1,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
272500,535,Badlapur East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
275000,590,Naigaon East,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
275000,385,Ulwe,1,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes
275000,730,Badlapur East,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
275000,450,Ulwe,1,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
275000,394,Panvel,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
275000,324,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
275000,585,Nala Sopara,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
275000,700,Kalyan West,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
275000,700,Badlapur East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
276700,615,Virar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
277000,655,Kasheli,2,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No
277900,675,Titwala,1,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
278000,324,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
278100,690,Virar,1,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
279500,650,Vasai,1,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No
279900,570,Nala Sopara,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
279900,334,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
280000,650,Virar,1,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes
280000,525,Panvel,1,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No
280000,510,Naigaon East,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
280000,400,Mira Road and Beyond,1,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
280000,525,Mumbai Central,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
280000,482,Rasayani,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
280000,375,Mulund East,1,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No
280000,510,Taloja,1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No
280000,200,Malad West,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
280000,545,Virar East,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
280000,690,Ambernath East,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No
280000,550,Palidevad,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
280000,795,Boisar,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
280000,324,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
280000,324,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
280000,690,Virar,1,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
280000,840,Nala Sopara,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No
280000,610,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
280000,600,Virar,1,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
280000,585,Nalasopara West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
280000,555,Dronagiri,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
280400,342,Vasai,1,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No
281500,710,Badlapur East,1,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
281600,630,Vasai,1,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No
283500,630,Virar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
283600,709,Ambernath West,1,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
283600,709,Ambernath West,1,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
284000,466,Ambernath East,1,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No
285000,305,Kharghar,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
285000,530,Karanjade,1,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No
285000,585,Nala Sopara,1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
285000,324,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
285000,690,Virar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
285000,540,Naigaon East,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
285000,225,Malad West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
285000,575,Diva Gaon,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
286500,675,Badlapur East,1,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
287500,324,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
287500,324,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
288200,415,Panvel,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
288600,962,Karjat,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
288600,962,Karjat,2,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
288800,962,Karjat,2,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
289800,966,Karjat,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
289900,450,Ulwe,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
290000,350,Jankalyan Nagar,1,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No
290000,558,Vasai east,1,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No
290000,700,Powai Lake,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
290000,695,Taloja,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No
290000,695,Taloja,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
290000,620,Dombivali East,1,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No
290000,200,Malad West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
290000,220,Malad West,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
290000,220,Malad West,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
290000,1160,Boisar,3,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes
290000,590,Nala Sopara,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
290000,595,Vasai,1,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No
290000,580,Nala Sopara,1,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
290000,585,Vasai east,1,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No
290000,1160,Boisar,3,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes
290000,324,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
290000,590,Nala Sopara,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
290000,225,Malad West,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
290000,225,Malad West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
290000,570,Adaigaon,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
290000,500,Taloja,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
290000,585,Nalasopara West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
291000,412,Virar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes
291000,640,Virar,1,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No
292500,760,Nala Sopara,1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
292900,930,Badlapur East,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
294000,324,Thane West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
294800,353,Vasai,1,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No
295000,580,Badlapur East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
295000,428,Panvel,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
295000,605,Nala Sopara,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
295000,550,Vasai,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
295000,580,Nala Sopara,1,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes
295000,630,Virar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes
295000,630,Virar,1,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No
295000,420,Dombivli (West),1,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
297000,660,Virar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
299000,299,Naigaon East,1,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No
299900,550,Ulwe,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
299900,665,Virar,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes
